article_id,n_events,dominant_type,nmf_topic,nmf_label,nmf_score,louvain_community,louvain_label,hdbscan_cluster,hdbscan_label,x_2d,y_2d
698ccf25a75d7e3055e2893b,5,Event,13,monde | tribune | tribune monde | hui,0.0958,394,concernés | démarreur | équipés,1,france | provoquer | attaquant,24.73,4.0344
698cd3d5a75d7e3055e2893c,9,Event,12,ukraine | russie | russe | guerre,0.1571,72,ukraine | russie | kiev,1,france | provoquer | attaquant,9.7562,-0.519
698cd62da75d7e3055e28940,5,Event,19,pays | plusieurs | mardi | sexuelles,0.0125,395,établissement | profilent | xxl,1,france | provoquer | attaquant,2.3047,16.2985
698cd62da75d7e3055e2893f,3,Event,2,contre | annoncé | israël | dimanche,0.0603,396,début | février | actes,1,france | provoquer | attaquant,15.6674,-3.6252
698cd62da75d7e3055e2893e,3,Event,10,unis | etats | etats unis | états unis,0.1584,397,fiefs | promotion | anti,1,france | provoquer | attaquant,4.6899,10.2308
698cd62da75d7e3055e2893d,5,Event,17,ministre | première | paris | france,0.1437,398,figure | apaisement | veut,1,france | provoquer | attaquant,10.4238,-7.1104
698cd885a75d7e3055e28941,6,Event,13,monde | tribune | tribune monde | hui,0.0173,399,mauvais | physiques | brutale,1,france | provoquer | attaquant,10.9366,-7.5472
698cdadda75d7e3055e28942,3,Event,6,militant | deranque | mort | quentin,0.0596,400,jeune | homme | en2016dans,1,france | provoquer | attaquant,23.3303,4.153
698cdadda75d7e3055e28943,2,Event,19,pays | plusieurs | mardi | sexuelles,0.0297,401,veut | symbole | marquer,0,président | pourrait | contre,-5.8243,-2.3607
698cdf8da75d7e3055e28944,4,Event,2,contre | annoncé | israël | dimanche,0.018,402,celles | cherche | théorie,1,france | provoquer | attaquant,11.021,-7.6355
698ce8eea75d7e3055e28945,7,Event,17,ministre | première | paris | france,0.0422,403,peurs | enquête | menés,1,france | provoquer | attaquant,2.6716,-10.9628
698ce8eea75d7e3055e28946,13,Event,17,ministre | première | paris | france,0.0965,383,iran | unis | trump,0,président | pourrait | contre,-6.4909,-0.1302
698ced9ea75d7e3055e28948,2,Event,16,mencho | el mencho | el | oseguera,0.0318,405,icône | génération | colorectal,1,france | provoquer | attaquant,4.5727,10.1172
698ced9ea75d7e3055e28947,5,Event,19,pays | plusieurs | mardi | sexuelles,0.1041,406,école | colombie | déroulé,1,france | provoquer | attaquant,15.4302,-3.0525
698cf24fa75d7e3055e28949,9,Event,19,pays | plusieurs | mardi | sexuelles,0.0636,407,ville | habitante | abattu,1,france | provoquer | attaquant,14.9146,-0.953
698d02d6a75d7e3055e2894a,1,Event,4,jeux | milan | cortina | milan cortina,0.0623,408,terminé | super | souri,1,france | provoquer | attaquant,8.4012,-11.8927
698d02d6a75d7e3055e2894c,11,Event,4,jeux | milan | cortina | milan cortina,0.1087,409,pays | présenter | point,1,france | provoquer | attaquant,7.7202,-1.2312
698d02d6a75d7e3055e2894b,4,Event,4,jeux | milan | cortina | milan cortina,0.1863,263,beaudry | laurence | guillaume,1,france | provoquer | attaquant,3.3192,-10.0096
698d052ea75d7e3055e2894d,4,Event,13,monde | tribune | tribune monde | hui,0.1252,410,romancier | aparcouru | poète,1,france | provoquer | attaquant,15.5056,-3.3313
698d052ea75d7e3055e2894e,8,Event,19,pays | plusieurs | mardi | sexuelles,0.0284,411,dit | espérer | établissement,1,france | provoquer | attaquant,14.936,-0.9499
698d09dea75d7e3055e2894f,7,Event,18,loi | nationale | assemblée | assemblée nationale,0.1912,412,agriculture | avenir | présidente,1,france | provoquer | attaquant,9.0119,1.4101
698d0c37a75d7e3055e28950,2,Event,6,militant | deranque | mort | quentin,0.0295,413,âge | mort | acteur,1,france | provoquer | attaquant,-0.698,9.154
698d0c37a75d7e3055e28951,7,Event,19,pays | plusieurs | mardi | sexuelles,0.1118,414,ville | morts | 31,1,france | provoquer | attaquant,-4.45,12.6058
698d1597a75d7e3055e28953,11,Event,19,pays | plusieurs | mardi | sexuelles,0.0425,415,pourquoi | question | service,0,président | pourrait | contre,-9.2796,1.1246
698d1597a75d7e3055e28952,11,Event,17,ministre | première | paris | france,0.1197,416,augmentation | albin | kurti,1,france | provoquer | attaquant,9.6715,-0.5372
698d2600a75d7e3055e28956,3,Event,17,ministre | première | paris | france,0.0372,417,réaliser | retour | qualifier,1,france | provoquer | attaquant,8.4358,-12.7964
698d2600a75d7e3055e28954,7,Event,4,jeux | milan | cortina | milan cortina,0.1147,418,mercredi | réussi | fou,1,france | provoquer | attaquant,10.7146,-7.3196
698d2600a75d7e3055e28955,3,Event,19,pays | plusieurs | mardi | sexuelles,0.0583,419,assises | cour | devant,1,france | provoquer | attaquant,12.8449,2.5467
698d2d08a75d7e3055e28957,7,Event,18,loi | nationale | assemblée | assemblée nationale,0.1471,420,venezuela | spectaculaire | caracas,1,france | provoquer | attaquant,12.1271,5.5583
698d2f60a75d7e3055e28958,6,Event,8,trump | donald | donald trump | américain,0.1219,421,dernier | veto | mettre,0,président | pourrait | contre,-6.2388,-0.9806
698d3669a75d7e3055e28959,3,Event,19,pays | plusieurs | mardi | sexuelles,0.0395,422,élus | majorité | vote,1,france | provoquer | attaquant,2.3635,0.48
698d3669a75d7e3055e2895a,2,Event,19,pays | plusieurs | mardi | sexuelles,0.054,423,économiques | voie | réformes,1,france | provoquer | attaquant,3.0956,17.4341
698d4929a75d7e3055e2895b,5,Event,17,ministre | première | paris | france,0.1831,424,parti | bangladesh | fer,0,président | pourrait | contre,-6.1493,-0.5448
698d609aa75d7e3055e2895d,5,Event,17,ministre | première | paris | france,0.102,425,parti | étudiant | soulèvement,0,président | pourrait | contre,-7.2138,-2.7198
698d609aa75d7e3055e2895c,4,Event,18,loi | nationale | assemblée | assemblée nationale,0.0758,426,alimentation | nationale | sécurité,1,france | provoquer | attaquant,5.1353,-10.3091
698d609aa75d7e3055e2895e,5,Event,13,monde | tribune | tribune monde | hui,0.2337,427,volet | notamment | dernier,1,france | provoquer | attaquant,15.7329,0.645
698d69faa75d7e3055e2895f,9,Event,12,ukraine | russie | russe | guerre,0.0842,428,jeudi | missiles | régional,1,france | provoquer | attaquant,14.8048,-0.4281
698d6c52a75d7e3055e28960,7,Event,7,vigilance | départements | garonne | france,0.0326,429,écoles | route | provoquant,1,france | provoquer | attaquant,7.724,1.0302
698d735aa75d7e3055e28962,6,Event,6,militant | deranque | mort | quentin,0.06,430,mon | surprise | autrice,1,france | provoquer | attaquant,23.7083,4.4664
698d735aa75d7e3055e28961,8,Event,17,ministre | première | paris | france,0.0372,431,legrain | soutenir | titres,1,france | provoquer | attaquant,4.4956,-0.5837
698d735aa75d7e3055e28964,5,Event,17,ministre | première | paris | france,0.1831,432,parti | bangladesh | fer,0,président | pourrait | contre,-6.1631,-0.5897
698d735aa75d7e3055e28963,7,Event,14,intelligence | artificielle | intelligence artificielle | new,0.1698,250,paris | france | affaire,1,france | provoquer | attaquant,7.6648,0.8801
698d75b2a75d7e3055e28965,4,Event,18,loi | nationale | assemblée | assemblée nationale,0.1174,433,visant | groupe | ric,1,france | provoquer | attaquant,1.9378,8.0814
698d75b2a75d7e3055e28966,4,Event,2,contre | annoncé | israël | dimanche,0.0429,434,voitures | sauver | industrie,0,président | pourrait | contre,-9.4721,0.77
698d75b3a75d7e3055e28967,5,Event,4,jeux | milan | cortina | milan cortina,0.2108,435,offert | perrine | laffont,1,france | provoquer | attaquant,14.7218,-1.8467
698d75b3a75d7e3055e28968,6,Event,7,vigilance | départements | garonne | france,0.1755,436,france | landes | jeudi,0,président | pourrait | contre,-6.2072,-0.5522
698d780ba75d7e3055e28969,6,Event,7,vigilance | départements | garonne | france,0.2164,437,garonne | france | lot,1,france | provoquer | attaquant,-6.0411,13.1019
698d7829a75d7e3055e2896a,7,Event,13,monde | tribune | tribune monde | hui,0.094,438,faites | présentation | mazan,1,france | provoquer | attaquant,23.7215,-3.5791
698d7a81a75d7e3055e2896b,6,Event,17,ministre | première | paris | france,0.0736,301,pen | présidentielle | appel,1,france | provoquer | attaquant,4.4666,10.0079
698d7cd9a75d7e3055e2896c,7,Event,4,jeux | milan | cortina | milan cortina,0.2431,439,jeudi | occasions | aura,1,france | provoquer | attaquant,4.5335,-0.5635
698d8189a75d7e3055e2896d,3,Event,13,monde | tribune | tribune monde | hui,0.0087,440,établissement | riche | fantastique,1,france | provoquer | attaquant,10.8601,6.7841
698d8189a75d7e3055e2896e,7,Event,4,jeux | milan | cortina | milan cortina,0.2128,441,milan | jeux | compétition,1,france | provoquer | attaquant,2.6012,8.3817
698d8ae9a75d7e3055e2896f,6,Event,2,contre | annoncé | israël | dimanche,0.0243,442,amélie | syrie | liban,1,france | provoquer | attaquant,23.164,-3.6987
698d8d41a75d7e3055e28970,3,Event,13,monde | tribune | tribune monde | hui,0.0229,443,peu | étoffent | encore,0,président | pourrait | contre,-5.6566,-2.4257
698d8d41a75d7e3055e28971,6,Event,14,intelligence | artificielle | intelligence artificielle | new,0.1987,444,artificielle | deviennent | presque,1,france | provoquer | attaquant,0.1137,7.4018
698d8f99a75d7e3055e28973,3,Event,4,jeux | milan | cortina | milan cortina,0.0916,263,beaudry | laurence | guillaume,1,france | provoquer | attaquant,23.0581,-3.7787
698d8f99a75d7e3055e28972,9,Event,17,ministre | première | paris | france,0.0271,445,défense | transfert | responsabilité,1,france | provoquer | attaquant,11.6349,2.0492
698d91f2a75d7e3055e28974,6,Event,18,loi | nationale | assemblée | assemblée nationale,0.0386,446,semaine | prochaine | négociations,1,france | provoquer | attaquant,4.95,10.4239
698d96a2a75d7e3055e28975,7,Event,13,monde | tribune | tribune monde | hui,0.1106,447,brouille | encouragée | frontière,1,france | provoquer | attaquant,3.3247,-10.6883
698d96a2a75d7e3055e28977,2,Event,18,loi | nationale | assemblée | assemblée nationale,0.029,448,égard | von | ursula,1,france | provoquer | attaquant,12.9791,2.7288
698d96a2a75d7e3055e28976,2,Event,12,ukraine | russie | russe | guerre,0.0138,449,surveillance | pousser | moscou,1,france | provoquer | attaquant,11.2794,3.5827
698d98faa75d7e3055e28979,7,Event,18,loi | nationale | assemblée | assemblée nationale,0.0952,450,agricoles | prioritaires | aires,1,france | provoquer | attaquant,4.2441,-0.4678
698d98faa75d7e3055e28978,5,Event,7,vigilance | départements | garonne | france,0.0304,451,bout | duquel | étaient,1,france | provoquer | attaquant,10.9992,6.3884
698d9b52a75d7e3055e2897a,1,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.0274,452,version | tennis64 | perdant,1,france | provoquer | attaquant,10.8393,6.7925
698d9daaa75d7e3055e2897b,3,Event,18,loi | nationale | assemblée | assemblée nationale,0.0274,453,officiel | publiée | décret,0,président | pourrait | contre,-7.9778,0.1962
698d9daaa75d7e3055e2897c,6,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.1465,454,affaire | justice | réfutant,0,président | pourrait | contre,-9.2026,1.1607
698da002a75d7e3055e2897e,2,Event,6,militant | deranque | mort | quentin,0.1157,455,intellectuels | extrême | trumpienne,1,france | provoquer | attaquant,3.097,-8.7599
698da002a75d7e3055e2897d,4,Event,12,ukraine | russie | russe | guerre,0.0461,456,ukrainien | lice | brassard,0,président | pourrait | contre,-6.1598,-1.8475
698da25aa75d7e3055e2897f,2,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.0133,457,soutenu | progressé | produit,1,france | provoquer | attaquant,3.3954,17.7725
698da4b2a75d7e3055e28981,5,Event,17,ministre | première | paris | france,0.1926,458,élections | ministre | bureaux,1,france | provoquer | attaquant,11.1525,13.1201
698da4b2a75d7e3055e28983,6,Event,19,pays | plusieurs | mardi | sexuelles,0.1185,459,toamasina | ville | passé,1,france | provoquer | attaquant,-4.4462,12.5788
698da4b2a75d7e3055e28980,4,Event,4,jeux | milan | cortina | milan cortina,0.1246,460,russie | épreuves | disqualifié,0,président | pourrait | contre,-6.0155,-1.9717
698da4b2a75d7e3055e28982,5,Event,7,vigilance | départements | garonne | france,0.1037,461,vents | 160 | routier,1,france | provoquer | attaquant,16.5486,1.1724
698da70aa75d7e3055e28984,4,Event,10,unis | etats | etats unis | états unis,0.0067,462,épice | variétés | sublimer,1,france | provoquer | attaquant,10.5893,6.1419
698da70aa75d7e3055e28985,4,Event,18,loi | nationale | assemblée | assemblée nationale,0.2128,463,réquisitionner | prévoit | nationale,1,france | provoquer | attaquant,1.985,8.1378
698da963a75d7e3055e28986,7,Event,17,ministre | première | paris | france,0.0404,464,français | récente | accusation,1,france | provoquer | attaquant,14.7051,-1.699
698da963a75d7e3055e28989,9,Event,12,ukraine | russie | russe | guerre,0.1257,465,dupés | contraints | début,1,france | provoquer | attaquant,3.5793,0.3238
698da963a75d7e3055e28987,10,Event,19,pays | plusieurs | mardi | sexuelles,0.5579,307,89 | mineurs | 1967,1,france | provoquer | attaquant,10.6333,-0.861
698da963a75d7e3055e28988,6,Event,17,ministre | première | paris | france,0.1262,466,trump | donald | washington,1,france | provoquer | attaquant,3.494,1.2242
698dabbba75d7e3055e2898a,13,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.1479,467,congrès | votée | 2019,1,france | provoquer | attaquant,9.6163,-0.479
698dabbba75d7e3055e2898b,3,Event,2,contre | annoncé | israël | dimanche,0.0445,468,tué | attaque | aurait,1,france | provoquer | attaquant,13.3527,0.5702
698dabbba75d7e3055e2898c,6,Event,16,mencho | el mencho | el | oseguera,0.0345,469,200millions | musical | catalogue,1,france | provoquer | attaquant,23.4829,-3.9677
698dae13a75d7e3055e2898d,9,Event,2,contre | annoncé | israël | dimanche,0.0392,470,élèves | visant | ensemble,1,france | provoquer | attaquant,-4.3335,13.7676
698dae13a75d7e3055e2898e,3,Event,17,ministre | première | paris | france,0.0386,471,commun | français | francesca,1,france | provoquer | attaquant,6.3127,-11.6156
698db06ba75d7e3055e2898f,1,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.0348,472,devant | égalité | police,1,france | provoquer | attaquant,12.8604,14.6547
698db390c87e717556cdcbff,2,Event,17,ministre | première | paris | france,0.0364,473,vêtements | ventes | reculé,1,france | provoquer | attaquant,24.5653,-4.5726
698db390c87e717556cdcc00,3,Event,14,intelligence | artificielle | intelligence artificielle | new,0.1374,474,avis | restent | renouer,1,france | provoquer | attaquant,0.0008,8.3319
698db390c87e717556cdcbfe,7,Event,7,vigilance | départements | garonne | france,0.2474,437,garonne | france | lot,1,france | provoquer | attaquant,-6.0915,13.1122
698db5e8c87e717556cdcc01,4,Event,12,ukraine | russie | russe | guerre,0.016,475,niveau | conflit | retraite,1,france | provoquer | attaquant,3.9636,17.965
698db840c87e717556cdcc05,6,Event,17,ministre | première | paris | france,0.0403,476,années | âge | 2000,1,france | provoquer | attaquant,23.3426,4.2441
698db840c87e717556cdcc02,3,Event,17,ministre | première | paris | france,0.0797,477,affaire | parlementaires | annéescette,0,président | pourrait | contre,-9.4663,0.7177
698db840c87e717556cdcc03,1,Event,19,pays | plusieurs | mardi | sexuelles,0.0517,478,vie | madagascar | ayant,1,france | provoquer | attaquant,17.7519,7.5904
698db840c87e717556cdcc04,13,Event,17,ministre | première | paris | france,0.1573,479,fer | ex | première,1,france | provoquer | attaquant,7.8731,-1.0586
698dba98c87e717556cdcc06,7,Event,19,pays | plusieurs | mardi | sexuelles,0.0506,480,guthrie | 1er | présentatrice,1,france | provoquer | attaquant,12.1926,1.6496
698dbcf1c87e717556cdcc08,2,Event,12,ukraine | russie | russe | guerre,0.0176,481,stanislas | sources | singulière,1,france | provoquer | attaquant,7.0685,-11.8378
698dbcf1c87e717556cdcc07,3,Event,2,contre | annoncé | israël | dimanche,0.0355,482,évolue | état | toulon,1,france | provoquer | attaquant,24.3186,-4.9088
698dbcf1c87e717556cdcc09,9,Event,19,pays | plusieurs | mardi | sexuelles,0.5581,307,89 | mineurs | 1967,1,france | provoquer | attaquant,10.755,-0.9342
698dbf49c87e717556cdcc0a,9,Event,17,ministre | première | paris | france,0.0552,483,2027 | préparent | opposants,0,président | pourrait | contre,-9.9508,1.4269
698dc1a1c87e717556cdcc0b,5,Event,18,loi | nationale | assemblée | assemblée nationale,0.1432,484,loi | autres | permettre,0,président | pourrait | contre,-7.0145,-1.5029
698dc1a1c87e717556cdcc0e,8,Event,2,contre | annoncé | israël | dimanche,0.0363,485,haftar | maréchal | nos,0,président | pourrait | contre,-6.3418,-0.4522
698dc1a1c87e717556cdcc10,5,Event,17,ministre | première | paris | france,0.0462,486,abidjan | prison | détenu,1,france | provoquer | attaquant,3.3188,-10.4178
698dc1a1c87e717556cdcc0c,7,Event,2,contre | annoncé | israël | dimanche,0.033,28,dakar | organisée | annoncé,1,france | provoquer | attaquant,12.7339,2.0513
698dc1a1c87e717556cdcc0f,10,Event,17,ministre | première | paris | france,0.0923,487,campagne | paris | parisiens,1,france | provoquer | attaquant,7.7144,-1.2826
698dc1a1c87e717556cdcc0d,11,Event,13,monde | tribune | tribune monde | hui,0.0735,488,isabelle | chaperon | chroniqueuse,1,france | provoquer | attaquant,4.4801,0.4929
698dc651c87e717556cdcc12,8,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.0221,489,privé | allégations | réfute,1,france | provoquer | attaquant,11.1739,1.7643
698dc651c87e717556cdcc11,5,Event,12,ukraine | russie | russe | guerre,0.086,490,renforcer | comment | mise,1,france | provoquer | attaquant,2.794,16.94
698dc8a9c87e717556cdcc13,2,Event,8,trump | donald | donald trump | américain,0.061,491,sondage | président | produire,1,france | provoquer | attaquant,12.8209,14.671
698dc8a9c87e717556cdcc15,4,Event,4,jeux | milan | cortina | milan cortina,0.1629,263,beaudry | laurence | guillaume,1,france | provoquer | attaquant,3.169,-9.6762
698dc8a9c87e717556cdcc14,21,Event,13,monde | tribune | tribune monde | hui,0.0578,492,pays | afrique | victoire,1,france | provoquer | attaquant,7.8607,-1.3192
698dcb02c87e717556cdcc16,4,Event,4,jeux | milan | cortina | milan cortina,0.1194,263,beaudry | laurence | guillaume,1,france | provoquer | attaquant,23.0539,-3.7671
698dcfb2c87e717556cdcc17,3,Event,4,jeux | milan | cortina | milan cortina,0.2661,493,2002 | cortina | milan,1,france | provoquer | attaquant,5.6424,-11.4475
698dd70a8dcd6c9b56c137f3,3,Event,9,atteinte | confidentialité | atteinte confidentialité | permettent attaquant,0.0319,494,votre | ville | associées,1,france | provoquer | attaquant,2.8281,16.5023
698dd70a8dcd6c9b56c137f5,1,Event,12,ukraine | russie | russe | guerre,0.0751,495,étaient | énergétiques | toujours,1,france | provoquer | attaquant,12.8171,14.6782
698dd70a8dcd6c9b56c137f4,7,Event,19,pays | plusieurs | mardi | sexuelles,0.0334,496,juifs | harcelés | toujours,1,france | provoquer | attaquant,4.3074,0.9325
698dd70a8dcd6c9b56c137f1,4,Event,13,monde | tribune | tribune monde | hui,0.1712,497,jeunes | constate | qualification,1,france | provoquer | attaquant,5.5452,-11.3237
698dd70a8dcd6c9b56c137f0,7,Event,8,trump | donald | donald trump | américain,0.0866,498,retour | créations | secteurs,1,france | provoquer | attaquant,8.86,1.7872
698dd70a8dcd6c9b56c137f2,7,Event,17,ministre | première | paris | france,0.1411,499,nomination | président | choix,1,france | provoquer | attaquant,5.837,-0.1363
698dd70a8dcd6c9b56c137f7,7,Event,12,ukraine | russie | russe | guerre,0.0678,500,guerre | 350000morts | rebelles,1,france | provoquer | attaquant,2.7098,-10.9294
698dd70a8dcd6c9b56c137f6,10,Event,17,ministre | première | paris | france,0.0248,501,époque | 20ans | ans,1,france | provoquer | attaquant,14.9158,-2.1874
698dd956c4c9ece05246488f,4,Event,12,ukraine | russie | russe | guerre,0.0232,502,édition | troisième | désamour,1,france | provoquer | attaquant,4.4789,10.02
698ddb90c4c9ece052464890,6,Event,18,loi | nationale | assemblée | assemblée nationale,0.0268,503,entreprises | logements | projet,1,france | provoquer | attaquant,10.6204,6.0598
698ddb90c4c9ece052464891,3,Event,8,trump | donald | donald trump | américain,0.0853,504,éviter | maintenant | efforçant,1,france | provoquer | attaquant,3.6196,15.9615
698ddc74ff1f259b18d9b97d,5,Event,17,ministre | première | paris | france,0.2045,505,élections | destitution | espèrent,1,france | provoquer | attaquant,8.8604,1.7773
698ddc74ff1f259b18d9b97e,8,Event,10,unis | etats | etats unis | états unis,0.1355,506,unis | émissions | etats,0,président | pourrait | contre,-9.203,1.1409
698ddc74ff1f259b18d9b97c,7,Event,7,vigilance | départements | garonne | france,0.0853,436,france | landes | jeudi,0,président | pourrait | contre,-6.3122,-0.337
698ddeccff1f259b18d9b981,5,Event,3,problème sécurité | problème | sécurité non | provoquer problème,0.2705,507,sécurité | permettent | politique,1,france | provoquer | attaquant,1.581,16.1138
698ddeccff1f259b18d9b97f,4,Event,5,permet attaquant | permet | découverte | vulnérabilité découverte,0.0397,508,2025 | décembre | 11,0,président | pourrait | contre,-6.9754,-2.7651
698ddeccff1f259b18d9b982,4,Event,0,distance | code | provoquer exécution | exécution,0.3704,509,distance | attaquant | provoquer,1,france | provoquer | attaquant,1.7443,16.1719
698ddeccff1f259b18d9b985,3,Event,3,problème sécurité | problème | sécurité non | provoquer problème,0.4523,510,sécurité | provoquer | problème,1,france | provoquer | attaquant,-2.8557,4.4848
698ddeccff1f259b18d9b980,2,Event,0,distance | code | provoquer exécution | exécution,0.1818,511,vulnérabilités | spip | provoquer,1,france | provoquer | attaquant,3.8453,18.4242
698ddeccff1f259b18d9b986,6,Event,0,distance | code | provoquer exécution | exécution,0.3348,512,distance | apple | élévation,1,france | provoquer | attaquant,-4.2671,12.0526
698ddeccff1f259b18d9b983,4,Event,5,permet attaquant | permet | découverte | vulnérabilité découverte,0.4287,513,traefik | service | provoquer,1,france | provoquer | attaquant,1.6934,16.1586
698ddeccff1f259b18d9b984,2,Event,9,atteinte | confidentialité | atteinte confidentialité | permettent attaquant,0.1776,514,vulnérabilités | provoquer | politique,1,france | provoquer | attaquant,3.8192,18.3686
698de1057eb36c285af0a787,2,Event,18,loi | nationale | assemblée | assemblée nationale,0.0323,515,texte | sérieux | soit,1,france | provoquer | attaquant,8.4728,-12.8376
698de35d7eb36c285af0a789,2,Event,17,ministre | première | paris | france,0.0257,516,touriste | retrouver | perdu,1,france | provoquer | attaquant,7.7544,-11.9848
698de35d7eb36c285af0a788,4,Event,7,vigilance | départements | garonne | france,0.0296,517,étaient | enedis | direction,1,france | provoquer | attaquant,11.3511,13.414
698de80d7eb36c285af0a78a,1,Event,17,ministre | première | paris | france,0.0212,518,actes | émites | tandis,1,france | provoquer | attaquant,0.4173,8.7885
698de80e7eb36c285af0a78d,9,Event,6,militant | deranque | mort | quentin,0.0545,519,défendre | réalité | pays,1,france | provoquer | attaquant,12.2413,1.6256
698de80e7eb36c285af0a78c,4,Event,13,monde | tribune | tribune monde | hui,0.2124,520,jeunes | tentative | socialisation,1,france | provoquer | attaquant,11.3658,14.2252
698de80e7eb36c285af0a78b,6,Event,13,monde | tribune | tribune monde | hui,0.1834,521,10ans | marlène | troubles,1,france | provoquer | attaquant,10.573,6.1392
698dea667eb36c285af0a792,10,Event,11,internationale | spatiale | française | station,0.377,522,iss | comment | station,1,france | provoquer | attaquant,14.0353,-0.4568
698dea667eb36c285af0a78e,6,Event,13,monde | tribune | tribune monde | hui,0.0742,523,danse | glace | événement,1,france | provoquer | attaquant,5.6355,-11.4719
698dea667eb36c285af0a791,3,Event,17,ministre | première | paris | france,0.0337,524,jeudi | savoie | plagne,1,france | provoquer | attaquant,17.6379,7.6985
698dea667eb36c285af0a790,13,Event,6,militant | deranque | mort | quentin,0.0375,525,lait | toulouse | infantile,1,france | provoquer | attaquant,10.9334,-1.0561
698dea667eb36c285af0a78f,12,Event,19,pays | plusieurs | mardi | sexuelles,0.0271,526,négligence | incendie | 41,1,france | provoquer | attaquant,10.8901,-1.0287
698decbe7eb36c285af0a793,6,Event,19,pays | plusieurs | mardi | sexuelles,0.0138,527,agents | intervient | superviser,1,france | provoquer | attaquant,16.1024,0.8617
698def167eb36c285af0a795,12,Event,13,monde | tribune | tribune monde | hui,0.0396,528,défense | alliances | érosion,1,france | provoquer | attaquant,-6.4445,13.2064
698def167eb36c285af0a794,10,Event,17,ministre | première | paris | france,0.1195,529,éligibilité | présidentielle | élection,1,france | provoquer | attaquant,12.4437,5.5455
698df16e7eb36c285af0a796,6,Event,17,ministre | première | paris | france,0.1101,530,ai | jeudi | plusieurs,0,président | pourrait | contre,-6.3132,-1.582
698df61e7eb36c285af0a797,5,Event,13,monde | tribune | tribune monde | hui,0.0277,531,20ans | santé | privilégiant,0,président | pourrait | contre,-6.1653,-1.058
698df61e7eb36c285af0a799,4,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.0325,532,association | devant | signalement,1,france | provoquer | attaquant,11.9667,6.2097
698df61e7eb36c285af0a79a,8,Event,4,jeux | milan | cortina | milan cortina,0.1608,533,russie | comité | honorant,1,france | provoquer | attaquant,10.5077,0.9119
698df61e7eb36c285af0a798,5,Event,13,monde | tribune | tribune monde | hui,0.1382,534,monde | modifie | europe,1,france | provoquer | attaquant,17.8097,7.5345
698df8777eb36c285af0a79c,3,Event,17,ministre | première | paris | france,0.0896,535,droguée | élue | mutisme,1,france | provoquer | attaquant,11.2882,3.5738
698df8777eb36c285af0a79b,6,Event,10,unis | etats | etats unis | états unis,0.0223,536,73 | encore | partie,0,président | pourrait | contre,-9.467,0.7823
698dfacf7eb36c285af0a79e,8,Event,18,loi | nationale | assemblée | assemblée nationale,0.0546,537,israël | nord | villes,1,france | provoquer | attaquant,17.9161,7.4335
698dfacf7eb36c285af0a79d,9,Event,8,trump | donald | donald trump | américain,0.0592,538,mort | américains | tom,1,france | provoquer | attaquant,14.9144,-0.3459
698dfacf7eb36c285af0a79f,6,Event,8,trump | donald | donald trump | américain,0.0976,539,électricité | nouvelle | centrales,1,france | provoquer | attaquant,22.7974,3.9936
698dfd277eb36c285af0a7a0,2,Event,14,intelligence | artificielle | intelligence artificielle | new,0.1519,540,vert | sein | porte,1,france | provoquer | attaquant,12.5082,14.9257
698dfd277eb36c285af0a7a2,11,Event,13,monde | tribune | tribune monde | hui,0.0396,541,monument | accès | financer,1,france | provoquer | attaquant,7.6684,-1.3099
698dfd277eb36c285af0a7a1,7,Event,19,pays | plusieurs | mardi | sexuelles,0.0567,542,an | afp | jeudi,0,président | pourrait | contre,-7.0861,-1.4453
698dff7f7eb36c285af0a7a3,8,Event,13,monde | tribune | tribune monde | hui,0.0747,543,billetterie | réaction | fraudes,1,france | provoquer | attaquant,2.6889,-10.9519
698dff7f7eb36c285af0a7a4,5,Event,18,loi | nationale | assemblée | assemblée nationale,0.0328,544,va | jour | explique,1,france | provoquer | attaquant,4.7658,10.2859
698dff7f7eb36c285af0a7a5,6,Event,17,ministre | première | paris | france,0.037,545,numéro | nouveau | fulgurante,1,france | provoquer | attaquant,5.2468,-10.0089
698e01d77eb36c285af0a7a6,4,Event,8,trump | donald | donald trump | américain,0.1126,546,trump | janvier | 2025,1,france | provoquer | attaquant,2.0465,8.1213
698e042f7eb36c285af0a7a7,6,Event,19,pays | plusieurs | mardi | sexuelles,0.068,547,février | résultant | descendant,1,france | provoquer | attaquant,15.0587,-0.1212
698e042f7eb36c285af0a7a8,8,Event,10,unis | etats | etats unis | états unis,0.1727,548,événements | reflète | brourman,1,france | provoquer | attaquant,7.7371,1.6216
698e08e07eb36c285af0a7aa,3,Event,2,contre | annoncé | israël | dimanche,0.0162,549,viaduc | digue | rupture,1,france | provoquer | attaquant,12.3576,15.0909
698e08e07eb36c285af0a7a9,3,Event,19,pays | plusieurs | mardi | sexuelles,0.0577,550,saône | violences | lundi,1,france | provoquer | attaquant,11.5258,3.1022
