id_1,id_2,cosine,sim_structure,sij,type_1,type_2
698b38668f03efde04a87c2e,698b38668f03efde04a87c2f,0.9789,0.9,0.9473,Thing/Abstract/Event/Partof,Thing/Abstract/Event/Partof
698f3c4734efc5d3aac0fb17,69986f8e6736db9dc26e6196,0.9922,0.88,0.9473,Thing/Abstract/Event/Discover,Thing/Abstract/Event/Discover
698b384f8f03efde04a87b9e,698b38508f03efde04a87bb4,0.912,1.0,0.9472,Thing/Abstract/Event,Thing/Abstract/Event
6996cb786736db9dc26e5b93,6996e7b56736db9dc26e5c1e,0.912,1.0,0.9472,Thing/Abstract/Event/Result,Thing/Abstract/Event/Result
698b62778f03efde04a87d60,698dc8b1c6eaab43a9ad77d7,0.9119,1.0,0.9471,Thing/Abstract/Event/Addition,Thing/Abstract/Event/Addition
698b35f78f03efde04a879fc,698b36188f03efde04a87a9f,0.9111,1.0,0.9467,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698b35f78f03efde04a879fc,698b36358f03efde04a87b43,0.9111,1.0,0.9467,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
6990a59634efc5d3aac0ff73,6990d94634efc5d3aac0ffd0,0.9106,1.0,0.9464,Thing/Abstract/Event/Discover,Thing/Abstract/Event/Discover
698b41a78f03efde04a87cb0,698b4b028f03efde04a87cf5,0.9103,1.0,0.9462,Thing/Abstract/Event/Throw,Thing/Abstract/Event/Throw
698b38508f03efde04a87bb3,698b38578f03efde04a87bd1,0.9098,1.0,0.9459,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
6999e6f46736db9dc26e6665,699ad6376736db9dc26e67c2,0.9832,0.89,0.9459,Thing/Abstract/Event/Killing,Thing/Abstract/Event/Killing
6999475b6736db9dc26e6407,699dcf7cad1db2119a5fabed,0.9097,1.0,0.9458,Thing/Abstract/Event/Attack,Thing/Abstract/Event/Attack
6999e6f46736db9dc26e6665,699adf8c6736db9dc26e680c,0.983,0.89,0.9458,Thing/Abstract/Event/Killing,Thing/Abstract/Event/Killing
6992fe4034efc5d3aac10449,6992fe4034efc5d3aac1044a,0.976,0.9,0.9456,Thing/Abstract/Event/Alternative,Thing/Abstract/Event/Alternative
698b38478f03efde04a87b6f,698b38668f03efde04a87c38,0.909,1.0,0.9454,Thing/Abstract/Event,Thing/Abstract/Event
698b385c8f03efde04a87bed,698b38648f03efde04a87c1d,0.909,1.0,0.9454,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b41a58f03efde04a87ca7,6995d4f36736db9dc26e58ed,0.909,1.0,0.9454,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698b38478f03efde04a87b6e,698b38668f03efde04a87c31,0.9088,1.0,0.9453,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b38658f03efde04a87c27,698b386f8f03efde04a87c75,0.9086,1.0,0.9452,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
699c69b66736db9dc26e6c65,699dcf7dad1db2119a5fabfd,0.9081,1.0,0.9449,Thing/Abstract/Event/Addition,Thing/Abstract/Event/Addition
698b38578f03efde04a87bd1,698b38618f03efde04a87c0d,0.908,1.0,0.9448,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b4b028f03efde04a87cfa,698c7f5c9966a5e0139f09ab,0.9746,0.9,0.9448,Thing/Abstract/Event/Murder,Thing/Abstract/Event/Murder
698b4b028f03efde04a87cfa,698dbcf9c6eaab43a9ad777f,0.9746,0.9,0.9448,Thing/Abstract/Event/Murder,Thing/Abstract/Event/Murder
698b36188f03efde04a87a9f,699db86f14081821d1eea319,0.9078,1.0,0.9447,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698b36358f03efde04a87b43,699db86f14081821d1eea319,0.9078,1.0,0.9447,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698c7f5c9966a5e0139f09ac,698da96f9966a5e0139f0df4,0.9079,1.0,0.9447,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698da96f9966a5e0139f0df4,698dbcf9c6eaab43a9ad7780,0.9079,1.0,0.9447,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b38518f03efde04a87bba,698b385c8f03efde04a87bee,0.9075,1.0,0.9445,Thing/Abstract/Event,Thing/Abstract/Event
698b38578f03efde04a87bd1,698b38658f03efde04a87c2b,0.9074,1.0,0.9445,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b385c8f03efde04a87bee,698b38648f03efde04a87c1e,0.9075,1.0,0.9445,Thing/Abstract/Event,Thing/Abstract/Event
698b385c8f03efde04a87bee,698b386f8f03efde04a87c76,0.9075,1.0,0.9445,Thing/Abstract/Event,Thing/Abstract/Event
698b38618f03efde04a87c10,698b38618f03efde04a87c11,0.9075,1.0,0.9445,Thing/Abstract/Event/Partof,Thing/Abstract/Event/Partof
698d75cb9966a5e0139f0d2e,698d781c9966a5e0139f0d35,0.9076,1.0,0.9445,Thing/Abstract/Event/NaturalEvents/ViolentWinds,Thing/Abstract/Event/NaturalEvents/ViolentWinds
6995fa846736db9dc26e59d5,6995fa846736db9dc26e59d7,0.9075,1.0,0.9445,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b38458f03efde04a87b67,698b38578f03efde04a87bd1,0.9074,1.0,0.9444,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
699711e96736db9dc26e5cf4,6997457b6736db9dc26e5e12,0.9074,1.0,0.9444,Thing/Abstract/Event/Put,Thing/Abstract/Event/Put
698b36268f03efde04a87ae8,6995d4f66736db9dc26e58f6,0.9071,1.0,0.9443,Thing/Abstract/Event/Discover,Thing/Abstract/Event/Discover
698b41a88f03efde04a87cce,698c88bc9966a5e0139f09e4,0.907,1.0,0.9442,Thing/Abstract/Event/Reject,Thing/Abstract/Event/Reject
698c88bc9966a5e0139f09e3,6995d4f36736db9dc26e58ed,0.907,1.0,0.9442,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698c88bc9966a5e0139f09e4,698ddef2ae5fe60d6c619e1a,0.907,1.0,0.9442,Thing/Abstract/Event/Reject,Thing/Abstract/Event/Reject
698c88bc9966a5e0139f09e4,698f3c7034efc5d3aac0fb30,0.907,1.0,0.9442,Thing/Abstract/Event/Reject,Thing/Abstract/Event/Reject
698c88bc9966a5e0139f09e4,6995d4f36736db9dc26e58ee,0.907,1.0,0.9442,Thing/Abstract/Event/Reject,Thing/Abstract/Event/Reject
698c88bc9966a5e0139f09e4,69986f8b6736db9dc26e6188,0.907,1.0,0.9442,Thing/Abstract/Event/Reject,Thing/Abstract/Event/Reject
698b384f8f03efde04a87ba5,698b38588f03efde04a87bd7,0.9068,1.0,0.9441,Thing/Abstract/Event,Thing/Abstract/Event
699c594f6736db9dc26e6bf6,699c594f6736db9dc26e6bf8,0.9066,1.0,0.944,Thing/Abstract/Event/War,Thing/Abstract/Event/War
698b361b8f03efde04a87aab,698c88c29966a5e0139f0a11,0.9064,1.0,0.9438,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698b361f8f03efde04a87abc,698c88c29966a5e0139f0a10,0.9063,1.0,0.9438,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
698b36338f03efde04a87b2e,698c88c29966a5e0139f0a10,0.9063,1.0,0.9438,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
6997802e6736db9dc26e5ed6,699853716736db9dc26e6114,0.9063,1.0,0.9438,Thing/Abstract/Event/Occurrence,Thing/Abstract/Event/Occurrence
698b38638f03efde04a87c19,698b386f8f03efde04a87c5f,0.9062,1.0,0.9437,Thing/Abstract/Event,Thing/Abstract/Event
698b41a88f03efde04a87cc9,698c88bc9966a5e0139f09e4,0.906,1.0,0.9436,Thing/Abstract/Event/Reject,Thing/Abstract/Event/Reject
698c88c29966a5e0139f0a0a,698c88c29966a5e0139f0a11,0.906,1.0,0.9436,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698f3a0034efc5d3aac0fae8,698f3a0034efc5d3aac0fae9,0.906,1.0,0.9436,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
69971d9d6736db9dc26e5d2c,69971d9d6736db9dc26e5d2d,0.9049,1.0,0.943,Thing/Abstract/Event/Torture,Thing/Abstract/Event/Torture
698b36348f03efde04a87b37,698c88bc9966a5e0139f09e1,0.9049,1.0,0.9429,Thing/Abstract/Event/Discover,Thing/Abstract/Event/Discover
698b385c8f03efde04a87bed,698b386f8f03efde04a87c75,0.9047,1.0,0.9428,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b36348f03efde04a87b3a,6995d4f26736db9dc26e58dd,0.9045,1.0,0.9427,Thing/Abstract/Event/Reject,Thing/Abstract/Event/Reject
698c88c29966a5e0139f0a0a,6995d4f36736db9dc26e58ed,0.9043,1.0,0.9426,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698dea7734efc5d3aac0f69f,698dea7734efc5d3aac0f6a1,0.9041,1.0,0.9425,Thing/Abstract/Event/Neglect,Thing/Abstract/Event/Neglect
698b41a78f03efde04a87cb4,698da96f9966a5e0139f0df4,0.9039,1.0,0.9424,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b4d5e8f03efde04a87d0a,698b4d5e8f03efde04a87d0d,0.904,1.0,0.9424,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
6992dafa34efc5d3aac1037e,699c28136736db9dc26e6b28,0.904,1.0,0.9424,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
6998398e6736db9dc26e6049,6998398e6736db9dc26e604b,0.9039,1.0,0.9423,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b41a88f03efde04a87cc9,6995d4f26736db9dc26e58dd,0.9037,1.0,0.9422,Thing/Abstract/Event/Reject,Thing/Abstract/Event/Reject
698b362b8f03efde04a87b05,698f3c6f34efc5d3aac0fb2f,0.9035,1.0,0.9421,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698b362b8f03efde04a87b05,69986f8b6736db9dc26e6187,0.9035,1.0,0.9421,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698b38588f03efde04a87bd7,698b386f8f03efde04a87c5f,0.9033,1.0,0.942,Thing/Abstract/Event,Thing/Abstract/Event
698b36328f03efde04a87b24,698f3c4134efc5d3aac0fb05,0.903,1.0,0.9418,Thing/Abstract/Event/Reject,Thing/Abstract/Event/Reject
698b38428f03efde04a87b53,698b38428f03efde04a87b56,0.9692,0.9,0.9415,Thing/Abstract/Event/Partof,Thing/Abstract/Event/Partof
698f3c4734efc5d3aac0fb18,69986f8e6736db9dc26e6197,0.9969,0.8583,0.9415,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
698b36348f03efde04a87b3a,698b41a88f03efde04a87cce,0.9023,1.0,0.9414,Thing/Abstract/Event/Reject,Thing/Abstract/Event/Reject
698b36348f03efde04a87b3a,698ddef2ae5fe60d6c619e1a,0.9023,1.0,0.9414,Thing/Abstract/Event/Reject,Thing/Abstract/Event/Reject
698b36348f03efde04a87b3a,698f3c7034efc5d3aac0fb30,0.9023,1.0,0.9414,Thing/Abstract/Event/Reject,Thing/Abstract/Event/Reject
698b36348f03efde04a87b3a,6995d4f36736db9dc26e58ee,0.9023,1.0,0.9414,Thing/Abstract/Event/Reject,Thing/Abstract/Event/Reject
698b36348f03efde04a87b3a,69986f8b6736db9dc26e6188,0.9023,1.0,0.9414,Thing/Abstract/Event/Reject,Thing/Abstract/Event/Reject
698fff0534efc5d3aac0fd45,698fff0534efc5d3aac0fd46,0.9024,1.0,0.9414,Thing/Abstract/Event/Addition,Thing/Abstract/Event/Addition
6996cb786736db9dc26e5b92,6996e7b56736db9dc26e5c1d,0.9023,1.0,0.9414,Thing/Abstract/Event/Solve,Thing/Abstract/Event/Solve
698b386f8f03efde04a87c65,698b386f8f03efde04a87c66,0.9687,0.9,0.9412,Thing/Abstract/Event/Partof,Thing/Abstract/Event/Partof
699b49286736db9dc26e6978,699b49286736db9dc26e6979,0.9019,1.0,0.9411,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
6990c66334efc5d3aac0ffaf,6999e6f26736db9dc26e665d,0.9959,0.8583,0.9409,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
699c281a6736db9dc26e6b38,699c281a6736db9dc26e6b3a,0.9014,1.0,0.9408,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698c75f99966a5e0139f097c,698c94939966a5e0139f0a5b,0.9011,1.0,0.9407,Thing/Abstract/Event/Estimate,Thing/Abstract/Event/Estimate
698c88c29966a5e0139f0a10,698f3c6f34efc5d3aac0fb2e,0.9012,1.0,0.9407,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
698c88c29966a5e0139f0a10,69986f8b6736db9dc26e6186,0.9012,1.0,0.9407,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
699c28136736db9dc26e6b25,699c28136736db9dc26e6b28,0.9011,1.0,0.9407,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b35f78f03efde04a879fc,698f3c3d34efc5d3aac0faf5,0.901,1.0,0.9406,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698b36048f03efde04a87a26,698b627c8f03efde04a87d6f,0.9955,0.8583,0.9406,Thing/Abstract/Event/Math,Thing/Abstract/Event/Math
698b38428f03efde04a87b53,698b38428f03efde04a87b54,0.9677,0.9,0.9406,Thing/Abstract/Event/Partof,Thing/Abstract/Event/Partof
698b627c8f03efde04a87d6f,698b627f8f03efde04a87d81,0.9955,0.8583,0.9406,Thing/Abstract/Event/Math,Thing/Abstract/Event/Math
698b362d8f03efde04a87b0a,698f3c3d34efc5d3aac0faf5,0.9009,1.0,0.9405,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698b38508f03efde04a87bb4,698b385d8f03efde04a87bfa,0.9009,1.0,0.9405,Thing/Abstract/Event,Thing/Abstract/Event
698b385c8f03efde04a87bed,698b38658f03efde04a87c27,0.9008,1.0,0.9405,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698c88c19966a5e0139f0a05,698f3c6f34efc5d3aac0fb2f,0.9008,1.0,0.9405,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698c88c19966a5e0139f0a05,69986f8b6736db9dc26e6187,0.9008,1.0,0.9405,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
6995811febdf08a202d8c90a,69958120ebdf08a202d8c90d,0.9009,1.0,0.9405,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b35f78f03efde04a879fc,698b362a8f03efde04a87afd,0.9007,1.0,0.9404,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698b36188f03efde04a87a9f,698b362d8f03efde04a87b0a,0.9006,1.0,0.9404,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698b362d8f03efde04a87b0a,698b36358f03efde04a87b43,0.9006,1.0,0.9404,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
699720006736db9dc26e5d6f,699761bf6736db9dc26e5e9c,0.967,0.9,0.9402,Thing/Abstract/Event/Addition,Thing/Abstract/Event/Addition
698b38498f03efde04a87b80,698b38658f03efde04a87c27,0.9002,1.0,0.9401,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
699d7ead6736db9dc26e6f94,699d7eae6736db9dc26e6f95,0.9002,1.0,0.9401,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
699b36666736db9dc26e6926,699b36666736db9dc26e6927,1.0,0.85,0.94,Thing/Abstract/Event/Addition,Thing/Abstract/Event/Addition
698b36268f03efde04a87aea,698b362a8f03efde04a87afd,0.8995,1.0,0.9397,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
6998399b6736db9dc26e6051,699884b66736db9dc26e624c,0.8994,1.0,0.9396,Thing/Abstract/Event/DiplomaticEvent/Cooperation,Thing/Abstract/Event/DiplomaticEvent/Cooperation
698b362b8f03efde04a87b06,698c88c29966a5e0139f0a0b,0.8992,1.0,0.9395,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b41a58f03efde04a87ca8,698c88c29966a5e0139f0a0b,0.8992,1.0,0.9395,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698c88c19966a5e0139f0a06,698c88c29966a5e0139f0a0b,0.8992,1.0,0.9395,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698c88c29966a5e0139f0a0b,698c88c29966a5e0139f0a12,0.8992,1.0,0.9395,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b41a88f03efde04a87ccd,698f3c6f34efc5d3aac0fb2f,0.8989,1.0,0.9393,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698b41a88f03efde04a87ccd,69986f8b6736db9dc26e6187,0.8989,1.0,0.9393,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
6995934d6736db9dc26e576c,69959a556736db9dc26e57ad,0.932,0.95,0.9392,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b35f78f03efde04a879fb,698b36328f03efde04a87b2a,0.8984,1.0,0.939,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
69915a5534efc5d3aac10058,69915a5534efc5d3aac10059,0.8983,1.0,0.939,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b360c8f03efde04a87a52,698b360c8f03efde04a87a53,0.8979,1.0,0.9387,Thing/Abstract/Event/Addition,Thing/Abstract/Event/Addition
698b4fb58f03efde04a87d28,698ba8e88f03efde04a87e9a,0.8976,1.0,0.9386,Thing/Abstract/Event,Thing/Abstract/Event
698b38458f03efde04a87b68,698b38678f03efde04a87c3c,0.8975,1.0,0.9385,Thing/Abstract/Event,Thing/Abstract/Event
698b384e8f03efde04a87b9d,698b38578f03efde04a87bd1,0.8974,1.0,0.9384,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b38578f03efde04a87bd1,698b385e8f03efde04a87c02,0.8974,1.0,0.9384,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b38598f03efde04a87bda,698b38668f03efde04a87c32,0.8974,1.0,0.9384,Thing/Abstract/Event,Thing/Abstract/Event
698f5d2834efc5d3aac0fbf4,698fd4d634efc5d3aac0fd23,0.8974,1.0,0.9384,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b361f8f03efde04a87abc,698c88c29966a5e0139f0a09,0.8972,1.0,0.9383,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
698b36338f03efde04a87b2e,698c88c29966a5e0139f0a09,0.8972,1.0,0.9383,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
698b38618f03efde04a87c0e,698b38668f03efde04a87c32,0.8972,1.0,0.9383,Thing/Abstract/Event,Thing/Abstract/Event
698b362a8f03efde04a87afd,699db86f14081821d1eea319,0.8968,1.0,0.9381,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698b38588f03efde04a87bd7,698b38638f03efde04a87c19,0.8968,1.0,0.9381,Thing/Abstract/Event,Thing/Abstract/Event
698ddef2ae5fe60d6c619e19,6995d4f36736db9dc26e58ed,0.8968,1.0,0.9381,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
6998398e6736db9dc26e6044,6998399b6736db9dc26e6051,0.8968,1.0,0.9381,Thing/Abstract/Event/DiplomaticEvent/Cooperation,Thing/Abstract/Event/DiplomaticEvent/Cooperation
6996cb786736db9dc26e5b90,6996e7b56736db9dc26e5c1b,0.8966,1.0,0.938,Thing/Abstract/Event/Build,Thing/Abstract/Event/Build
698b36198f03efde04a87aa7,698b361c8f03efde04a87aaf,0.8963,1.0,0.9378,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b384a8f03efde04a87b88,698b386e8f03efde04a87c58,0.8961,1.0,0.9377,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698ba8e98f03efde04a87ea1,698ca2a89966a5e0139f0ae0,0.8961,1.0,0.9377,Thing/Abstract/Event/Coloring,Thing/Abstract/Event/Coloring
69986f8d6736db9dc26e6190,699994ce6736db9dc26e6522,0.8962,1.0,0.9377,Thing/Abstract/Event/Battle,Thing/Abstract/Event/Battle
698b36348f03efde04a87b3a,698c88bc9966a5e0139f09e4,0.8957,1.0,0.9374,Thing/Abstract/Event/Reject,Thing/Abstract/Event/Reject
698b38478f03efde04a87b6f,698b38598f03efde04a87bda,0.8957,1.0,0.9374,Thing/Abstract/Event,Thing/Abstract/Event
698b36188f03efde04a87a9f,698b36268f03efde04a87aea,0.8953,1.0,0.9372,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698b36268f03efde04a87aea,698b36358f03efde04a87b43,0.8953,1.0,0.9372,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698b38598f03efde04a87bda,698b385d8f03efde04a87bfa,0.8949,1.0,0.9369,Thing/Abstract/Event,Thing/Abstract/Event
6996cb786736db9dc26e5b91,6996e7b56736db9dc26e5c1c,0.8946,1.0,0.9368,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698da96e9966a5e0139f0de4,698da96e9966a5e0139f0de8,0.8945,1.0,0.9367,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698f3c6234efc5d3aac0fb25,69986f8e6736db9dc26e6197,0.9887,0.8583,0.9366,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
699720006736db9dc26e5d6c,699761bf6736db9dc26e5e93,0.8942,1.0,0.9365,Thing/Abstract/Event/Judgment,Thing/Abstract/Event/Judgment
6990e05334efc5d3aac0ffe6,6991974b34efc5d3aac100dd,0.894,1.0,0.9364,Thing/Abstract/Event/Mix,Thing/Abstract/Event/Mix
699624b36736db9dc26e5a8a,699624b36736db9dc26e5a8d,0.894,1.0,0.9364,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b38578f03efde04a87bd3,698b38588f03efde04a87bd4,0.8933,1.0,0.936,Thing/Abstract/Event/Partof,Thing/Abstract/Event/Partof
6992e6c534efc5d3aac103c1,6992e6c534efc5d3aac103c2,0.9733,0.88,0.936,Thing/Abstract/Event/Transfer,Thing/Abstract/Event/Transfer
698f3c4734efc5d3aac0fb17,698f3c6234efc5d3aac0fb24,0.9732,0.88,0.9359,Thing/Abstract/Event/Discover,Thing/Abstract/Event/Discover
698b362b8f03efde04a87b05,698c88c29966a5e0139f0a0a,0.8927,1.0,0.9356,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698b41a88f03efde04a87ccd,6995d4f36736db9dc26e58ed,0.8927,1.0,0.9356,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698e124834efc5d3aac0f772,698e124834efc5d3aac0f773,0.8926,1.0,0.9356,Thing/Abstract/Event/Battle,Thing/Abstract/Event/Battle
698b36188f03efde04a87aa3,699db86f14081821d1eea319,0.8923,1.0,0.9354,Thing/Abstract/Event/Unknown,Thing/Abstract/Event/Unknown
698ddef2ae5fe60d6c619e19,698f3c6f34efc5d3aac0fb2f,0.892,1.0,0.9352,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
698ddef2ae5fe60d6c619e19,69986f8b6736db9dc26e6187,0.892,1.0,0.9352,Thing/Abstract/Event/Complete,Thing/Abstract/Event/Complete
6999ee016736db9dc26e6677,6999ee016736db9dc26e6678,0.8917,1.0,0.935,Thing/Abstract/Event/Alternative,Thing/Abstract/Event/Alternative
698b385d8f03efde04a87bfa,698b38668f03efde04a87c38,0.8915,1.0,0.9349,Thing/Abstract/Event,Thing/Abstract/Event
698b361f8f03efde04a87abe,698b362b8f03efde04a87b06,0.8914,1.0,0.9348,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b361f8f03efde04a87abe,698b41a58f03efde04a87ca8,0.8914,1.0,0.9348,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b361f8f03efde04a87abe,698c88c19966a5e0139f0a06,0.8914,1.0,0.9348,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b361f8f03efde04a87abe,698c88c29966a5e0139f0a12,0.8914,1.0,0.9348,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b362b8f03efde04a87b06,698b36338f03efde04a87b30,0.8914,1.0,0.9348,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b362b8f03efde04a87b06,698b36398f03efde04a87b4b,0.8914,1.0,0.9348,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b36338f03efde04a87b30,698b41a58f03efde04a87ca8,0.8914,1.0,0.9348,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b36338f03efde04a87b30,698c88c19966a5e0139f0a06,0.8914,1.0,0.9348,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b36338f03efde04a87b30,698c88c29966a5e0139f0a12,0.8914,1.0,0.9348,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b36398f03efde04a87b4b,698b41a58f03efde04a87ca8,0.8914,1.0,0.9348,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b36398f03efde04a87b4b,698c88c19966a5e0139f0a06,0.8914,1.0,0.9348,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b36398f03efde04a87b4b,698c88c29966a5e0139f0a12,0.8914,1.0,0.9348,Thing/Abstract/Event/Move,Thing/Abstract/Event/Move
698b38568f03efde04a87bc8,698b386f8f03efde04a87c60,0.8912,1.0,0.9347,Thing/Abstract/Event/About,Thing/Abstract/Event/About
698b38598f03efde04a87bda,698b385e8f03efde04a87c03,0.8912,1.0,0.9347,Thing/Abstract/Event,Thing/Abstract/Event
698b361b8f03efde04a87aaa,698f3c3f34efc5d3aac0fafb,0.891,1.0,0.9346,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
698b361b8f03efde04a87aaa,69986f8a6736db9dc26e617b,0.891,1.0,0.9346,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
698b38508f03efde04a87bb4,698b38668f03efde04a87c32,0.8907,1.0,0.9344,Thing/Abstract/Event,Thing/Abstract/Event
69958e946736db9dc26e5751,699635286736db9dc26e5abd,0.8907,1.0,0.9344,Thing/Abstract/Event/Own,Thing/Abstract/Event/Own
698b385e8f03efde04a87c03,698b38678f03efde04a87c3c,0.8904,1.0,0.9342,Thing/Abstract/Event,Thing/Abstract/Event
698b386f8f03efde04a87c68,698cbc6d9966a5e0139f0bac,0.8897,1.0,0.9338,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation
698b36338f03efde04a87b34,69986f8e6736db9dc26e6197,0.8894,1.0,0.9336,Thing/Abstract/Event/Engender,Thing/Abstract/Event/Engender
